item_id,path,has_obj,has_mtl,has_pcd,has_keypoints,has_border,textures,all_files,category,source_format,converted_to,metadata_notes,analysis_success,status
DLG_Dress377,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\DLG_Dress377.glb,True,True,True,True,True,"['Dress377_diffuse_1001.png', 'Dress377_displacement_1001.png', 'Dress377_metallicroughness_1001.png', 'Dress377_metalness_1001.png', 'Dress377_normal_1001.png', 'Dress377_opacity_1001.png', 'Dress377_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'DLG_Dress377.obj', 'DLG_Dress377.pcd', 'Dress377.mtl', 'Dress377_diffuse_1001.png', 'Dress377_displacement_1001.png', 'Dress377_metallicroughness_1001.png', 'Dress377_metalness_1001.png', 'Dress377_normal_1001.png', 'Dress377_opacity_1001.png', 'Dress377_roughness_1001.png', 'kp_DLG_Dress377.pcd']",Long_Gallus,obj,glb,,False,OK
DLG_Dress392,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\DLG_Dress392.glb,True,True,True,True,True,"['Dress392_diffuse_1001.png', 'Dress392_displacement_1001.png', 'Dress392_metallicroughness_1001.png', 'Dress392_metalness_1001.png', 'Dress392_normal_1001.png', 'Dress392_opacity_1001.png', 'Dress392_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'DLG_Dress392.obj', 'DLG_Dress392.pcd', 'Dress392.mtl', 'Dress392_diffuse_1001.png', 'Dress392_displacement_1001.png', 'Dress392_metallicroughness_1001.png', 'Dress392_metalness_1001.png', 'Dress392_normal_1001.png', 'Dress392_opacity_1001.png', 'Dress392_roughness_1001.png', 'kp_DLG_Dress392.pcd']",Long_Gallus,obj,glb,,False,OK
DLG_Dress393,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\DLG_Dress393.glb,True,True,True,True,True,"['Dress393_diffuse_1001.png', 'Dress393_displacement_1001.png', 'Dress393_metallicroughness_1001.png', 'Dress393_metalness_1001.png', 'Dress393_normal_1001.png', 'Dress393_opacity_1001.png', 'Dress393_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'DLG_Dress393.obj', 'DLG_Dress393.pcd', 'Dress393.mtl', 'Dress393_diffuse_1001.png', 'Dress393_displacement_1001.png', 'Dress393_metallicroughness_1001.png', 'Dress393_metalness_1001.png', 'Dress393_normal_1001.png', 'Dress393_opacity_1001.png', 'Dress393_roughness_1001.png', 'kp_DLG_Dress393.pcd']",Long_Gallus,obj,glb,,False,OK
DLG_Dress394,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\DLG_Dress394.glb,True,True,True,True,True,"['Dress394_diffuse_1001.png', 'Dress394_displacement_1001.png', 'Dress394_metallicroughness_1001.png', 'Dress394_metalness_1001.png', 'Dress394_normal_1001.png', 'Dress394_opacity_1001.png', 'Dress394_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'DLG_Dress394.obj', 'DLG_Dress394.pcd', 'Dress394.mtl', 'Dress394_diffuse_1001.png', 'Dress394_displacement_1001.png', 'Dress394_metallicroughness_1001.png', 'Dress394_metalness_1001.png', 'Dress394_normal_1001.png', 'Dress394_opacity_1001.png', 'Dress394_roughness_1001.png', 'kp_DLG_Dress394.pcd']",Long_Gallus,obj,glb,,False,OK
DLG_Dress400,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\DLG_Dress400.glb,True,True,True,True,True,"['Dress400_diffuse_1001.png', 'Dress400_displacement_1001.png', 'Dress400_metallicroughness_1001.png', 'Dress400_metalness_1001.png', 'Dress400_normal_1001.png', 'Dress400_opacity_1001.png', 'Dress400_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'DLG_Dress400.obj', 'DLG_Dress400.pcd', 'Dress400.mtl', 'Dress400_diffuse_1001.png', 'Dress400_displacement_1001.png', 'Dress400_metallicroughness_1001.png', 'Dress400_metalness_1001.png', 'Dress400_normal_1001.png', 'Dress400_opacity_1001.png', 'Dress400_roughness_1001.png', 'kp_DLG_Dress400.pcd']",Long_Gallus,obj,glb,,False,OK
DLLS_Dress008_0,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\DLLS_Dress008_0.glb,True,True,True,True,True,"['Dress008_diffuse_1001.png', 'Dress008_displacement_1001.png', 'Dress008_metallicroughness_1001.png', 'Dress008_metalness_1001.png', 'Dress008_normal_1001.png', 'Dress008_opacity_1001.png', 'Dress008_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'DLLS_Dress008_0.obj', 'DLLS_Dress008_0.pcd', 'Dress008.mtl', 'Dress008_diffuse_1001.png', 'Dress008_displacement_1001.png', 'Dress008_metallicroughness_1001.png', 'Dress008_metalness_1001.png', 'Dress008_normal_1001.png', 'Dress008_opacity_1001.png', 'Dress008_roughness_1001.png', 'kp_DLLS_Dress008_0.pcd']",Long_LongSleeve,obj,glb,,False,OK
DLLS_Dress008_1,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\DLLS_Dress008_1.glb,True,True,True,True,True,"['Dress008_diffuse_1001.png', 'Dress008_displacement_1001.png', 'Dress008_metallicroughness_1001.png', 'Dress008_metalness_1001.png', 'Dress008_normal_1001.png', 'Dress008_opacity_1001.png', 'Dress008_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'DLLS_Dress008_1.obj', 'DLLS_Dress008_1.pcd', 'Dress008.mtl', 'Dress008_diffuse_1001.png', 'Dress008_displacement_1001.png', 'Dress008_metallicroughness_1001.png', 'Dress008_metalness_1001.png', 'Dress008_normal_1001.png', 'Dress008_opacity_1001.png', 'Dress008_roughness_1001.png', 'kp_DLLS_Dress008_1.pcd']",Long_LongSleeve,obj,glb,,False,OK
DLLS_Dress018_1,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\DLLS_Dress018_1.glb,True,True,True,True,True,"['Dress018_diffuse_1001.png', 'Dress018_displacement_1001.png', 'Dress018_metallicroughness_1001.png', 'Dress018_metalness_1001.png', 'Dress018_normal_1001.png', 'Dress018_opacity_1001.png', 'Dress018_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'DLLS_Dress018_1.obj', 'DLLS_Dress018_1.pcd', 'Dress018.mtl', 'Dress018_diffuse_1001.png', 'Dress018_displacement_1001.png', 'Dress018_metallicroughness_1001.png', 'Dress018_metalness_1001.png', 'Dress018_normal_1001.png', 'Dress018_opacity_1001.png', 'Dress018_roughness_1001.png', 'kp_DLLS_Dress018_1.pcd']",Long_LongSleeve,obj,glb,,False,OK
DLLS_Dress050_1,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\DLLS_Dress050_1.glb,True,True,True,True,True,"['Dress050_diffuse_1001.png', 'Dress050_displacement_1001.png', 'Dress050_metallicroughness_1001.png', 'Dress050_metalness_1001.png', 'Dress050_normal_1001.png', 'Dress050_opacity_1001.png', 'Dress050_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'DLLS_Dress050_1.obj', 'DLLS_Dress050_1.pcd', 'Dress050.mtl', 'Dress050_diffuse_1001.png', 'Dress050_displacement_1001.png', 'Dress050_metallicroughness_1001.png', 'Dress050_metalness_1001.png', 'Dress050_normal_1001.png', 'Dress050_opacity_1001.png', 'Dress050_roughness_1001.png', 'kp_DLLS_Dress050_1.pcd']",Long_LongSleeve,obj,glb,,False,OK
DLLS_Dress058,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\DLLS_Dress058.glb,True,True,True,True,True,"['Dress058_diffuse_1001.png', 'Dress058_displacement_1001.png', 'Dress058_metallicroughness_1001.png', 'Dress058_metalness_1001.png', 'Dress058_normal_1001.png', 'Dress058_opacity_1001.png', 'Dress058_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'DLLS_Dress058.obj', 'DLLS_Dress058.pcd', 'Dress058.mtl', 'Dress058_diffuse_1001.png', 'Dress058_displacement_1001.png', 'Dress058_metallicroughness_1001.png', 'Dress058_metalness_1001.png', 'Dress058_normal_1001.png', 'Dress058_opacity_1001.png', 'Dress058_roughness_1001.png', 'kp_DLLS_Dress058.pcd']",Long_LongSleeve,obj,glb,,False,OK
DLLS_Dress073,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\DLLS_Dress073.glb,True,True,True,True,True,"['Dress073_diffuse_1001.png', 'Dress073_displacement_1001.png', 'Dress073_metallicroughness_1001.png', 'Dress073_metalness_1001.png', 'Dress073_normal_1001.png', 'Dress073_opacity_1001.png', 'Dress073_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'DLLS_Dress073.obj', 'DLLS_Dress073.pcd', 'Dress073.mtl', 'Dress073_diffuse_1001.png', 'Dress073_displacement_1001.png', 'Dress073_metallicroughness_1001.png', 'Dress073_metalness_1001.png', 'Dress073_normal_1001.png', 'Dress073_opacity_1001.png', 'Dress073_roughness_1001.png', 'kp_DLLS_Dress073.pcd']",Long_LongSleeve,obj,glb,,False,OK
DLLS_dress086,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\DLLS_dress086.glb,True,True,True,True,True,"['dress086_diffuse_1001.png', 'dress086_displacement_1001.png', 'dress086_metallicroughness_1001.png', 'dress086_metalness_1001.png', 'dress086_normal_1001.png', 'dress086_opacity_1001.png', 'dress086_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'DLLS_dress086.obj', 'DLLS_dress086.pcd', 'dress086.mtl', 'dress086_diffuse_1001.png', 'dress086_displacement_1001.png', 'dress086_metallicroughness_1001.png', 'dress086_metalness_1001.png', 'dress086_normal_1001.png', 'dress086_opacity_1001.png', 'dress086_roughness_1001.png', 'kp_DLLS_dress086.pcd']",Long_LongSleeve,obj,glb,,False,OK
DLLS_Dress132,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\DLLS_Dress132.glb,True,True,True,True,True,"['Dress132_diffuse_1001.png', 'Dress132_displacement_1001.png', 'Dress132_metallicroughness_1001.png', 'Dress132_metalness_1001.png', 'Dress132_normal_1001.png', 'Dress132_opacity_1001.png', 'Dress132_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'DLLS_Dress132.obj', 'DLLS_Dress132.pcd', 'Dress132.mtl', 'Dress132_diffuse_1001.png', 'Dress132_displacement_1001.png', 'Dress132_metallicroughness_1001.png', 'Dress132_metalness_1001.png', 'Dress132_normal_1001.png', 'Dress132_opacity_1001.png', 'Dress132_roughness_1001.png', 'kp_DLLS_Dress132.pcd']",Long_LongSleeve,obj,glb,,False,OK
DLLS_Dress162,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\DLLS_Dress162.glb,True,True,True,True,True,"['Dress162_diffuse_1001.png', 'Dress162_displacement_1001.png', 'Dress162_metallicroughness_1001.png', 'Dress162_metalness_1001.png', 'Dress162_normal_1001.png', 'Dress162_opacity_1001.png', 'Dress162_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'DLLS_Dress162.obj', 'DLLS_Dress162.pcd', 'Dress162.mtl', 'Dress162_diffuse_1001.png', 'Dress162_displacement_1001.png', 'Dress162_metallicroughness_1001.png', 'Dress162_metalness_1001.png', 'Dress162_normal_1001.png', 'Dress162_opacity_1001.png', 'Dress162_roughness_1001.png', 'kp_DLLS_Dress162.pcd']",Long_LongSleeve,obj,glb,,False,OK
DLLS_dress17,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\DLLS_dress17.glb,True,True,True,True,True,['texture.png'],"['border.obj', 'border.obj.mtl', 'DLLS_dress17.obj', 'DLLS_dress17.pcd', 'kp_DLLS_dress17.pcd', 'texture.png', 'uploads_files_3214373_dress.obj.mtl']",Long_LongSleeve,obj,glb,,False,OK
DLLS_dress18,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\DLLS_dress18.glb,True,True,True,True,True,['texture.png'],"['border.obj', 'border.obj.mtl', 'DLLS_dress18.obj', 'DLLS_dress18.pcd', 'kp_DLLS_dress18.pcd', 'texture.png', 'uploads_files_4123665_Antic+Dress.obj.mtl']",Long_LongSleeve,obj,glb,,False,OK
DLLS_Dress206,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\DLLS_Dress206.glb,True,True,True,True,True,"['Dress206_diffuse_1001.png', 'Dress206_displacement_1001.png', 'Dress206_metallicroughness_1001.png', 'Dress206_metalness_1001.png', 'Dress206_normal_1001.png', 'Dress206_opacity_1001.png', 'Dress206_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'DLLS_Dress206.obj', 'DLLS_Dress206.pcd', 'Dress206.mtl', 'Dress206_diffuse_1001.png', 'Dress206_displacement_1001.png', 'Dress206_metallicroughness_1001.png', 'Dress206_metalness_1001.png', 'Dress206_normal_1001.png', 'Dress206_opacity_1001.png', 'Dress206_roughness_1001.png', 'kp_DLLS_Dress206.pcd']",Long_LongSleeve,obj,glb,,False,OK
DLLS_dress230,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\DLLS_dress230.glb,True,True,True,True,True,"['dress230_diffuse_1001.png', 'dress230_displacement_1001.png', 'dress230_metallicroughness_1001.png', 'dress230_metalness_1001.png', 'dress230_normal_1001.png', 'dress230_opacity_1001.png', 'dress230_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'DLLS_dress230.obj', 'DLLS_dress230.pcd', 'dress230.mtl', 'dress230_diffuse_1001.png', 'dress230_displacement_1001.png', 'dress230_metallicroughness_1001.png', 'dress230_metalness_1001.png', 'dress230_normal_1001.png', 'dress230_opacity_1001.png', 'dress230_roughness_1001.png', 'kp_DLLS_dress230.pcd']",Long_LongSleeve,obj,glb,,False,OK
DLLS_Dress281,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\DLLS_Dress281.glb,True,True,True,True,True,"['Dress281_diffuse_1001.png', 'Dress281_displacement_1001.png', 'Dress281_metallicroughness_1001.png', 'Dress281_metalness_1001.png', 'Dress281_normal_1001.png', 'Dress281_opacity_1001.png', 'Dress281_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'DLLS_Dress281.obj', 'DLLS_Dress281.pcd', 'Dress281.mtl', 'Dress281_diffuse_1001.png', 'Dress281_displacement_1001.png', 'Dress281_metallicroughness_1001.png', 'Dress281_metalness_1001.png', 'Dress281_normal_1001.png', 'Dress281_opacity_1001.png', 'Dress281_roughness_1001.png', 'kp_DLLS_Dress281.pcd']",Long_LongSleeve,obj,glb,,False,OK
DLLS_Dress289,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\DLLS_Dress289.glb,True,True,True,True,True,"['Dress289_diffuse_1001.png', 'Dress289_displacement_1001.png', 'Dress289_metallicroughness_1001.png', 'Dress289_metalness_1001.png', 'Dress289_normal_1001.png', 'Dress289_opacity_1001.png', 'Dress289_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'DLLS_Dress289.obj', 'DLLS_Dress289.pcd', 'Dress289.mtl', 'Dress289_diffuse_1001.png', 'Dress289_displacement_1001.png', 'Dress289_metallicroughness_1001.png', 'Dress289_metalness_1001.png', 'Dress289_normal_1001.png', 'Dress289_opacity_1001.png', 'Dress289_roughness_1001.png', 'kp_DLLS_Dress289.pcd']",Long_LongSleeve,obj,glb,,False,OK
DLLS_Dress290,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\DLLS_Dress290.glb,True,True,True,True,True,"['Dress290_diffuse_1001.png', 'Dress290_displacement_1001.png', 'Dress290_metallicroughness_1001.png', 'Dress290_metalness_1001.png', 'Dress290_normal_1001.png', 'Dress290_opacity_1001.png', 'Dress290_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'DLLS_Dress290.obj', 'DLLS_Dress290.pcd', 'Dress290.mtl', 'Dress290_diffuse_1001.png', 'Dress290_displacement_1001.png', 'Dress290_metallicroughness_1001.png', 'Dress290_metalness_1001.png', 'Dress290_normal_1001.png', 'Dress290_opacity_1001.png', 'Dress290_roughness_1001.png', 'kp_DLLS_Dress290.pcd']",Long_LongSleeve,obj,glb,,False,OK
DLLS_Dress333,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\DLLS_Dress333.glb,True,True,True,True,True,"['Dress333_diffuse_1001.png', 'Dress333_displacement_1001.png', 'Dress333_metallicroughness_1001.png', 'Dress333_metalness_1001.png', 'Dress333_normal_1001.png', 'Dress333_opacity_1001.png', 'Dress333_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'DLLS_Dress333.obj', 'DLLS_Dress333.pcd', 'Dress333.mtl', 'Dress333_diffuse_1001.png', 'Dress333_displacement_1001.png', 'Dress333_metallicroughness_1001.png', 'Dress333_metalness_1001.png', 'Dress333_normal_1001.png', 'Dress333_opacity_1001.png', 'Dress333_roughness_1001.png', 'kp_DLLS_Dress333.pcd']",Long_LongSleeve,obj,glb,,False,OK
DLLS_Dress334,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\DLLS_Dress334.glb,True,True,True,True,True,"['Dress334_diffuse_1001.png', 'Dress334_displacement_1001.png', 'Dress334_metallicroughness_1001.png', 'Dress334_metalness_1001.png', 'Dress334_normal_1001.png', 'Dress334_opacity_1001.png', 'Dress334_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'DLLS_Dress334.obj', 'DLLS_Dress334.pcd', 'Dress334.mtl', 'Dress334_diffuse_1001.png', 'Dress334_displacement_1001.png', 'Dress334_metallicroughness_1001.png', 'Dress334_metalness_1001.png', 'Dress334_normal_1001.png', 'Dress334_opacity_1001.png', 'Dress334_roughness_1001.png', 'kp_DLLS_Dress334.pcd']",Long_LongSleeve,obj,glb,,False,OK
DLLS_Dress352,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\DLLS_Dress352.glb,True,True,True,True,True,"['Dress352_diffuse_1001.png', 'Dress352_displacement_1001.png', 'Dress352_metallicroughness_1001.png', 'Dress352_metalness_1001.png', 'Dress352_normal_1001.png', 'Dress352_opacity_1001.png', 'Dress352_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'DLLS_Dress352.obj', 'DLLS_Dress352.pcd', 'Dress352.mtl', 'Dress352_diffuse_1001.png', 'Dress352_displacement_1001.png', 'Dress352_metallicroughness_1001.png', 'Dress352_metalness_1001.png', 'Dress352_normal_1001.png', 'Dress352_opacity_1001.png', 'Dress352_roughness_1001.png', 'kp_DLLS_Dress352.pcd']",Long_LongSleeve,obj,glb,,False,OK
DLLS_Dress355,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\DLLS_Dress355.glb,True,True,True,True,True,"['Dress355_diffuse_1001.png', 'Dress355_displacement_1001.png', 'Dress355_metallicroughness_1001.png', 'Dress355_metalness_1001.png', 'Dress355_normal_1001.png', 'Dress355_opacity_1001.png', 'Dress355_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'DLLS_Dress355.obj', 'DLLS_Dress355.pcd', 'Dress355.mtl', 'Dress355_diffuse_1001.png', 'Dress355_displacement_1001.png', 'Dress355_metallicroughness_1001.png', 'Dress355_metalness_1001.png', 'Dress355_normal_1001.png', 'Dress355_opacity_1001.png', 'Dress355_roughness_1001.png', 'kp_DLLS_Dress355.pcd']",Long_LongSleeve,obj,glb,,False,OK
DLLS_Dress359,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\DLLS_Dress359.glb,True,True,True,True,True,"['Dress359_diffuse_1001.png', 'Dress359_displacement_1001.png', 'Dress359_metallicroughness_1001.png', 'Dress359_metalness_1001.png', 'Dress359_normal_1001.png', 'Dress359_opacity_1001.png', 'Dress359_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'DLLS_Dress359.obj', 'DLLS_Dress359.pcd', 'Dress359.mtl', 'Dress359_diffuse_1001.png', 'Dress359_displacement_1001.png', 'Dress359_metallicroughness_1001.png', 'Dress359_metalness_1001.png', 'Dress359_normal_1001.png', 'Dress359_opacity_1001.png', 'Dress359_roughness_1001.png', 'kp_DLLS_Dress359.pcd']",Long_LongSleeve,obj,glb,,False,OK
DLLS_Dress374,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\DLLS_Dress374.glb,True,True,True,True,True,"['Dress374_diffuse_1001.png', 'Dress374_displacement_1001.png', 'Dress374_metallicroughness_1001.png', 'Dress374_metalness_1001.png', 'Dress374_normal_1001.png', 'Dress374_opacity_1001.png', 'Dress374_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'DLLS_Dress374.obj', 'DLLS_Dress374.pcd', 'Dress374.mtl', 'Dress374_diffuse_1001.png', 'Dress374_displacement_1001.png', 'Dress374_metallicroughness_1001.png', 'Dress374_metalness_1001.png', 'Dress374_normal_1001.png', 'Dress374_opacity_1001.png', 'Dress374_roughness_1001.png', 'kp_DLLS_Dress374.pcd']",Long_LongSleeve,obj,glb,,False,OK
DLLS_dress6,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\DLLS_dress6.glb,True,True,True,True,True,['texture.png'],"['border.obj', 'border.obj.mtl', 'DLLS_dress6.mtl', 'DLLS_dress6.obj', 'DLLS_dress6.pcd', 'kp_DLLS_dress6.pcd', 'texture.png']",Long_LongSleeve,obj,glb,,False,OK
DLNS_Dress001,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\DLNS_Dress001.glb,True,True,True,True,True,"['Dress001_diffuse_1001.png', 'Dress001_displacement_1001.png', 'Dress001_metallicroughness_1001.png', 'Dress001_metalness_1001.png', 'Dress001_normal_1001.png', 'Dress001_opacity_1001.png', 'Dress001_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'DLNS_Dress001.obj', 'DLNS_Dress001.pcd', 'Dress001.mtl', 'Dress001_diffuse_1001.png', 'Dress001_displacement_1001.png', 'Dress001_metallicroughness_1001.png', 'Dress001_metalness_1001.png', 'Dress001_normal_1001.png', 'Dress001_opacity_1001.png', 'Dress001_roughness_1001.png', 'kp_DLNS_Dress001.pcd']",Long_NoSleeve,obj,glb,,False,OK
DLNS_Dress003_0,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\DLNS_Dress003_0.glb,True,True,True,True,True,"['Dress003_diffuse_1001.png', 'Dress003_displacement_1001.png', 'Dress003_metallicroughness_1001.png', 'Dress003_metalness_1001.png', 'Dress003_normal_1001.png', 'Dress003_opacity_1001.png', 'Dress003_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'DLNS_Dress003_0.obj', 'DLNS_Dress003_0.pcd', 'Dress003.mtl', 'Dress003_diffuse_1001.png', 'Dress003_displacement_1001.png', 'Dress003_metallicroughness_1001.png', 'Dress003_metalness_1001.png', 'Dress003_normal_1001.png', 'Dress003_opacity_1001.png', 'Dress003_roughness_1001.png', 'kp_DLNS_Dress003_0.pcd']",Long_NoSleeve,obj,glb,,False,OK
